path,sha256,size_bytes,purpose,status,source_manifest
results/homecredit/lr/statistical/lr_statistical_mrmr_53a793cb32fe/selected_feature_sets/final_selected_features.csv,f4b44c0570df13be5f3a716a2d187a09b96a1c7da1d9dde976fbf42707ab78ee,2216,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_mrmr_53a793cb32fe/selected_feature_sets/fold_1_selected_features.csv,dffa5113b42bf48b244e51fe6afdc38127b315dfd5013a4c3e0c1771dc68bb80,2023,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_mrmr_53a793cb32fe/selected_feature_sets/fold_2_selected_features.csv,bf397e3824be546488bd34898afc593dde302137c646ccce37d92abc570a73fc,2019,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_mrmr_53a793cb32fe/selected_feature_sets/fold_3_selected_features.csv,c0e82b1b8b13b52c796e048b814fc45c972a53135bd20a6ff0bf7044d040846f,2029,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_mrmr_53a793cb32fe/selected_feature_sets/fold_4_selected_features.csv,bcdb9352ba3d21b9b6ce7540e1fb91ef80a263995700232063fcce6a524ddbb2,2001,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_mrmr_53a793cb32fe/selected_feature_sets/fold_5_selected_features.csv,ad2892954bc2358b7c43228217e8034b6c8e1ec98a8a468ff7fa7d4133683ab6,2040,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/_SUCCESS,94903ceb55eefe52a2272490dd661c49d6969205b99db0001d5205a565f90acb,25,Completion marker.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/data_split_manifest.json,55c6614a990d3cbbc0430fbd78184857943f7fb3202954b2ad17365b0ae3be91,705,Approved DEV/OOT split definition.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/features/feature_stability_metrics.csv,bff1d9a214fa5ac63f4a75478964eb3604b5cf76c36330c56fbaede4444eafdc,435,Feature-selection stability metrics.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/features/final_selected_features.csv,f68842824b84f624585a0c8b2150ad62d357e4e2226d2f2d9506a2527ce9cd0b,1132,Final selected feature table.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/features/fold_selected_features.csv,9959c2ac0fa79bd8ed1d67b8d163016cc5f46c961fd69ab73b119c3263323003,4595,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/features/selection_frequency.csv,2f841939d71655e4b8d17b67b9a11ce492160b5f5fcb1698f197f7eee28df026,878,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/features/semantic_group_stability.csv,f7ce16df5692ecede2b0373d7e1db63ae0c8ef39f29d4de5458120f5458223d4,79,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/models/final_model_metadata.json,bc36a6e6095e546dfa565455637a6c6a1304b226395521c64911b45f6797453b,2519,Final model and preprocessing metadata.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/results/cv_results.csv,f51b5c5f66fcfbc37c1ce3d9b52385e81001847a458303f23c2c5432a411025a,4547,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/results/experiment_summary.csv,d3f2e990e9abf5d621ba1d4357495fc2e21b74bb4d219e36d7f064dbc5740b12,2616,Existing completed-run metric summary.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/results/model_score_psi.csv,9902934869f93a063c5ed4b7c7d13d004e31a42ad8f493ee8586244e7cc14dfa,39,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/results/oot_predictions.csv,f6e420adafd004dfcf4ff3a94d75da38da7b5c4b58606fa379c24e7be0223082,2899640,Saved non-CLIP OOT predictions.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/results/runtime_summary.csv,c7b1fa83b01c1d07a9feb95710452055c2eb916c251740f4bea5b3e761771a6c,646,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/results/selected_feature_psi.csv,3fdb2f6a17acd084926ac3931db1aa2cac5c42b31381f57211ac4c5648526e34,638,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json,ddca14b9c3b414dd54a6dc807217de65a63ec3fbac11542b7cbe806076e8d466,7885,Run manifest with configuration and completion summary.,reusable_existing,results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/run_manifest.json
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/selected_feature_sets/final_selected_features.csv,f68842824b84f624585a0c8b2150ad62d357e4e2226d2f2d9506a2527ce9cd0b,1132,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/selected_feature_sets/fold_1_selected_features.csv,742e656d9ba89183e808c2fb555a44f83ee0f1d4b7dd0c97464402ec01eb3443,970,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/selected_feature_sets/fold_2_selected_features.csv,c7acd8358d961a13dc39a7c5b3efb394499dedcff55ded84efdac7ca497b4ebf,970,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/selected_feature_sets/fold_3_selected_features.csv,9ce8609a62d2c8ee5f507a5af0a80e36d183cfbc5291feeb79308c9165f3defc,970,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/selected_feature_sets/fold_4_selected_features.csv,735135907557cb48797135885e86f9427e14669a64a52c5918d0ed81e6570ad2,974,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/lr/statistical/lr_statistical_pca_7d168b078e9c/selected_feature_sets/fold_5_selected_features.csv,ad1b0e5eb3401c4f5736202b9b4bc8a7ae1f2c6d087722b4e02757c70f67ab71,971,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/matrix_runs.csv,64c6d629d8968a112ef5d46f622116b0d8ee7d7462910e9cae8c96365c0d0483,3594,Aggregate evidence from verified completed non-CLIP baseline runs.,reusable_existing,results/research_summary/summary_manifest.json
results/homecredit/paired_fold_comparisons.csv,c0da6bea3c7ebd39ab2ac36c59df61707026337253bea0db476aeed1afd79108,5071,Aggregate evidence from verified completed non-CLIP baseline runs.,reusable_existing,results/research_summary/summary_manifest.json
results/homecredit/plot_reports/all/monthly_psi_trend.png,74077722b22511d121f3d363df4bc7ea33f5fc7462d350b48bf9a964e346d422,130301,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/homecredit/semantic_coverage_table.csv,eb18e476a2e934ea154fd5d6c623420492e2377bba7480dede3f6aa419f6f11a,10188,Aggregate evidence from verified completed non-CLIP baseline runs.,reusable_existing,results/research_summary/summary_manifest.json
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/_SUCCESS,33ae757b49e24fa3331c7f932bb1936f0eae01c93225f3ddb8b2d80921624cab,25,Completion marker.,reusable_existing,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/run_manifest.json
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/data_split_manifest.json,61a087e693dc6c6fcaed4063c78eff21add8ac9d9324f5fa2cd5f6a9d0d45cbc,720,Approved DEV/OOT split definition.,reusable_existing,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/run_manifest.json
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/feature_rankings/llm_rankings_summary.csv,b91be0786e2dc24ecbc1aea695cb5765c2c1374b90c5455a3737ef063399787b,466420,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/features/feature_stability_metrics.csv,2f6c74e64423a55f63c199ad4ad109ab550f805944f2cf8ee26c3d602a4ce0bc,561,Feature-selection stability metrics.,reusable_existing,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/run_manifest.json
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/features/final_selected_features.csv,f205661563398ae8bff20d2381dd7c67caeb2f2c769ba54e1878deb0c3af318d,4062,Final selected feature table.,reusable_existing,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/run_manifest.json
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/features/fold_selected_features.csv,3ac70e529a6b39a5f3d489c7bc315e8917b50487f8407cf601adaf505c2b4cdc,17988,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/features/llm_hybrid_trace.csv,883528368633188bf1210cb8e9fb4b8f301df144ee3259116105cf78c684faa5,34481,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/features/llm_rankings_summary.csv,b91be0786e2dc24ecbc1aea695cb5765c2c1374b90c5455a3737ef063399787b,466420,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/features/selection_frequency.csv,0cb1896617fceea5585a27574c33c98d43db2eba527a72f8c11c396d03a7d9ac,2839,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/features/semantic_group_stability.csv,0dabd538136ba62e1ccba250570abafaa12f89b78f34945c8e361565520270c5,299,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/leakage_report.json,cda825bc35caab712c4779366ff4610bd7be53870453b9506d23ae2f724791f8,430,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/feature_metadata.csv,579058f2ad5d22d23b7fef10cef382d7c5d8b3ee9150223204be5ecd796ff728,33685,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/iv_prefilter/bin_stats.csv,9770a177330d35124e2e284a7cf29cd75d9d07eec5103a272091dd615f0e8b2d,309203,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/iv_prefilter/feature_audit.csv,2888b631e8a9d9f0ff9d073832e4f31730bbe75ddddc4232c9ad61aecddd9e3d,37033,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/iv_prefilter/iv_summary.csv,5420cbc2ddac5705ec2a092ee9c51f6087d805335a85cfd5aa1574a10b72aaaa,22159,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/missing_filter_summary.csv,21ed243b4fa7c75b4909b9c5486f7935d96b7bdb21e210dd84634baa80eacadb,23602,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/prompt.txt,2f6325f11f5a552eb3f4071024176d8fb06c6c40415ab67e888060bff340b9a5,60347,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/raw_llm_response.json,f646102691a69cdf566e088efcfc76e2f31cef6adca1eed5d81f98c24cea69c1,1946,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/selected_features.csv,73aa005f1235ea4cdb65ad5aea66773a1de46614acd6991b0c3ce3830bf2886f,1152,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/final_dev/llm/selection_payload.json,37dd1d11abb85104d545c1bd96c0102e0cf5ac6e6d5529877f9685c59f5324fa,15821,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/feature_metadata.csv,d870db8cb016bb7e9fd2cc5ccb6e16a136671c880be6f63c35cb4745d2a750a1,32234,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/iv_prefilter/bin_stats.csv,a5a91f80f95c4ec016f6ab71ce39ca6d15b8a8bc48641e63a977c4884a8ad827,298458,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/iv_prefilter/feature_audit.csv,cf2e76564e641fae26df522ac8625321ba9f209105e387121ec4e675e493478a,36808,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/iv_prefilter/iv_summary.csv,28024718608298b4dd915ce2a2665aeb71343b3475ffcca7b94b25d95f46ab35,22179,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/missing_filter_summary.csv,389c42baf1ae5f720e77db3c9655d3ca4deefdf6dbe8cff1be74457e11963d07,21976,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/prompt.txt,9747e72a25d7fa1da00171b981bca3bc1e71c7717c3d141b48a1eb62c3be9447,57984,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/raw_llm_response.json,25d671b2bab880cfa38a381a2d2ffae92ef3ad6b523b9c1ee9a0875ed308daa1,4244,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/selected_features.csv,8a8776036f9e2eb62715a3f0483e4189b9a419c0f460e40beb2ca54965172c60,1187,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/selection_payload.json,4800f0946f6e3072c11faf5ff2d6e5834666a4dcf8d895cb5db64e983d753063,17878,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/feature_metadata.csv,c5f378ddddb5430ff82432961bc9a2e141647f07ccc05a6c7af0be6024b840bf,32194,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/iv_prefilter/bin_stats.csv,b0b2c1044be10840b665b56a0423346d8fb113bcc19391ba5858e151e5233bd0,303514,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/iv_prefilter/feature_audit.csv,e5c36c4236e0056ca5fb1322b9817d64175fbc53018d9a1dd6b4dca4043ef573,36963,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/iv_prefilter/iv_summary.csv,b77d96b6fb0b8ad9ef56e32c816eaf0946085ecf5268ce7e324662c3874bd39a,22209,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/missing_filter_summary.csv,b0378f5b0ac3fa611cbf47c8a2eba922ca27b3ec2d304bf086acc2f8a1975bea,21996,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/prompt.txt,3ba61f2a66fa1cad78ac2f63174180df2b2e514d4c3e1f68695e9352680c5bcd,57791,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/raw_llm_response.json,732d005f6d81b44b12ff357171e21d6f791d475673c408e4fee9577a725243f9,3325,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/selected_features.csv,a68f01335e46503289b5e921b05365f0c2cfa3a1c8143da449471ebebbe9d1b5,2280,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_2/llm/selection_payload.json,783a8e69e3fef82565aff5bc7e0367c579fdc17a5911f6817ee5768af03df575,18133,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/feature_metadata.csv,16a16d0f18c36be613d301f474fcf92a34a88b47d383d9ac65ff84948b624203,32314,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/iv_prefilter/bin_stats.csv,5c8110b1f3b98569525141b033be800ef42eebe58c18bf0dca480374949c04df,303890,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/iv_prefilter/feature_audit.csv,35fe7eae7582b95adcb9b809cc3f06f9b2dafb9ba50181ced999077a774f5c1f,36985,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/iv_prefilter/iv_summary.csv,5994c0ceb3a451b02352ad45897116b76cdfdc71924e99a03c47b8914b0208c2,22181,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/missing_filter_summary.csv,1486710d745cd87d225b7e46ec1ba500ae227d65067c30f2f227a1fb17593f88,21978,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/prompt.txt,c34ae42563d6b0625e5f88b6e752778d5c18261fac3888273986f9c0fd722359,58064,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/raw_llm_response.json,fbb49fe44a88905f7bf7c4573e6660cebece0529f58b5def3300cfd39585585d,3677,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/selected_features.csv,e044858393fc90d422fa598ef8017a684a740197816e6420515eae11a6b270a1,2383,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/selection_payload.json,5002a9c80687202a1b7d5a2488eee3765149699f77918df4ed62202847cd9d02,18724,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/feature_metadata.csv,4c5d6652f1e11bf8235de36da1a14f973be1e78e3e3f80ec64855903f4cce1d1,32816,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/iv_prefilter/bin_stats.csv,3a5068935a8921fa79cd32f21b0fb39453c4eba7ba58da51bc126a8b79a1aeb8,304646,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/iv_prefilter/feature_audit.csv,62d80861534068fe1aa47f6c936af5a1cd04db15751a71f831f8d4ef1de0200e,37007,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/iv_prefilter/iv_summary.csv,08c37df48d1b9758545590caba7ef93545174e32e72945db967a1ce177f4d403,22158,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/missing_filter_summary.csv,f290fd08009dfb7bafff0437bfa137f6b458556ff003d09e10b1af3adf64b37e,21978,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/prompt.txt,58ef7230a97e5882f909009734db11e3fb3aa127d09beaca405f95a7f7ddfe58,58868,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/raw_llm_response.json,dda3e8b8596160948cffc981403c047aee09a6f1569ceafea81f13c565cec769,3480,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/selected_features.csv,205ee06b0dfb173bc3dac8e2a195b10e155a1fe188b48726d618a1ede1d6145f,2115,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/selection_payload.json,cabeec4d022df6a0d75e715f4b5e948d8c54dd2ea77046e76ecdd11fc962b425,18343,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/feature_metadata.csv,9b5ad3e9ccf87854814941798f9babf0a5846126faebc68afd4a74520475d568,33440,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/iv_prefilter/bin_stats.csv,8b013eefc442cb4e658f3f4c548ad8c3d417271b3ca22a7c2347c91cf76fd4cc,305072,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/iv_prefilter/feature_audit.csv,edab722a911a02c01e4276e21ce3a2da95112137b4346785a8dacf0260b3805a,36977,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/iv_prefilter/iv_summary.csv,c3e2b1a32a5fac1b605a3a66218fee34882ae19c888de5da1b9c0b40e08baaf0,22168,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/missing_filter_summary.csv,879703850f5289267d696ac9d8383b5e87d3d5dfc6356ac032e4372c97fd5ad5,21962,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/prompt.txt,2170de9b2801903f55f98a883a8a36e2e9c4e49054c2a4718a067f1a0139cb7c,59949,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_5/llm/raw_llm_response.json,a7cbb0d67a12a05c9293edadf5545cde8745e04b073e6477b6dccc5a36699076,3586,"retained input for significance, feature drift, or LLM cost analysis",required_pending_analysis_input,
