dataset,method,configuration,model,metric,stored_value,recomputed_value,absolute_difference,relative_difference,absolute_tolerance,relative_tolerance,passed,verdict,prediction_path,metric_path
homecredit,boruta_then_mrmr_mutual_information,k40,catboost,lift_at_10,3.399876611719091,3.399876611719091,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-018-homecredit-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_mrmr_mutual_information,k40,catboost,log_loss,0.4863011362397253,0.4863011362397253,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-018-homecredit-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_mrmr_mutual_information,k40,catboost,roc_auc,0.7712773362888815,0.7712773362888815,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-018-homecredit-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k20,lr,bad_rate_capture_at_10,,0.3106287425149701,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-021-homecredit-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k20,lr,brier,0.2216414756728822,0.2216414756728822,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-021-homecredit-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k20,lr,gini,0.4955710082372631,0.4955710082372631,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-021-homecredit-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k20,lr,ks,0.3672918127878108,0.3672918127878108,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-021-homecredit-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k20,lr,lift_at_10,3.106106315604673,3.106106315604673,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-021-homecredit-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k20,lr,log_loss,0.6379233504724018,0.6379233504724018,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-021-homecredit-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k20,lr,roc_auc,0.7477855041186315,0.7477855041186315,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-021-homecredit-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k40,catboost,bad_rate_capture_at_10,,0.35114146706586824,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-022-homecredit-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k40,catboost,brier,0.15389058929061966,0.15389058929061966,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-022-homecredit-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k40,catboost,gini,0.5518180841033609,0.5518180841033609,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-022-homecredit-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k40,catboost,ks,0.4118479480827127,0.4118479480827127,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-022-homecredit-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k40,catboost,lift_at_10,3.511209940501306,3.511209940501306,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-022-homecredit-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k40,catboost,log_loss,0.4713298524457608,0.4713298524457608,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-022-homecredit-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,boruta_then_rfe_catboost,k40,catboost,roc_auc,0.7759090420516804,0.7759090420516804,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-022-homecredit-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,bad_rate_capture_at_10,,0.31418413173652693,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,brier,,0.2191932283168851,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,gini,0.498475728901544,0.498475728901544,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,ks,0.370568845507449,0.370568845507449,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,lift_at_10,3.1416581348796657,3.1416581348796657,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,log_loss,,0.6324757216705393,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,roc_auc,0.749237864450772,0.749237864450772,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-003-homecredit-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,bad_rate_capture_at_10,,0.3569423652694611,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/homecredit/cdv1-007-homecredit-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,brier,,0.1514691419082079,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/homecredit/cdv1-007-homecredit-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,gini,0.5571433288956307,0.5571433288956307,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-007-homecredit-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,ks,0.4182823284989478,0.4182823284989478,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-007-homecredit-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,lift_at_10,3.5692155403710326,3.5692155403710326,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-007-homecredit-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,log_loss,,0.46538083511110007,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/homecredit/cdv1-007-homecredit-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
homecredit,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,roc_auc,0.7785716644478153,0.7785716644478153,0.0,0.0,1e-10,1e-10,True,pass,results/runs/homecredit/cdv1-007-homecredit-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,lr,bad_rate_capture_at_10,0.2208873000058606,0.22088730000586063,2.7755575615628914e-17,1.2565491820893505e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-003-lendingclub_v2-lr-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,lr,brier,0.2147264309621842,0.21472643096218424,5.551115123125783e-17,2.585203460166205e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-003-lendingclub_v2-lr-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,lr,gini,0.4217745171350937,0.42177451713509373,5.551115123125783e-17,1.3161333597941787e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-003-lendingclub_v2-lr-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,lr,ks,0.3033897914347885,0.3033897914347885,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-003-lendingclub_v2-lr-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,lr,lift_at_10,2.208835320126157,2.208835320126157,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-003-lendingclub_v2-lr-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,lr,log_loss,0.6192845222304069,0.6192845222304069,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-003-lendingclub_v2-lr-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,lr,roc_auc,0.7108872585675469,0.7108872585675469,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-003-lendingclub_v2-lr-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,catboost,bad_rate_capture_at_10,0.2286819433862744,0.2286819433862744,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-004-lendingclub_v2-catboost-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,catboost,brier,0.2020377608789456,0.20203776087894562,2.7755575615628914e-17,1.373781588891155e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-004-lendingclub_v2-catboost-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,catboost,gini,0.4459466880738114,0.44594668807381144,5.551115123125783e-17,1.2447934409161895e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-004-lendingclub_v2-catboost-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,catboost,ks,0.3202729629236113,0.32027296292361135,5.551115123125783e-17,1.7332450021545485e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-004-lendingclub_v2-catboost-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,catboost,lift_at_10,2.2867804242855567,2.2867804242855567,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-004-lendingclub_v2-catboost-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,catboost,log_loss,0.5882500688072909,0.5882500688072909,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-004-lendingclub_v2-catboost-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,full_features,full,catboost,roc_auc,0.7229733440369057,0.7229733440369057,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-004-lendingclub_v2-catboost-full-features-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k20,lr,bad_rate_capture_at_10,0.1460470022856473,0.14604700228564732,2.7755575615628914e-17,1.900455002927272e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-007-lendingclub_v2-lr-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k20,lr,brier,0.2485285746538763,0.24852857465387634,5.551115123125783e-17,2.233592306581557e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-007-lendingclub_v2-lr-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k20,lr,gini,0.2076435510809164,0.20764355108091648,8.326672684688674e-17,4.010080082594938e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-007-lendingclub_v2-lr-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k20,lr,ks,0.1497841800822618,0.14978418008226174,5.551115123125783e-17,3.706075715123652e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-007-lendingclub_v2-lr-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k20,lr,lift_at_10,1.4604451095129698,1.4604451095129698,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-007-lendingclub_v2-lr-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k20,lr,log_loss,0.6909098454794408,0.6909098454794408,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-007-lendingclub_v2-lr-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k20,lr,roc_auc,0.6038217755404582,0.6038217755404582,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-007-lendingclub_v2-lr-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k40,catboost,bad_rate_capture_at_10,0.1929467268358436,0.19294672683584363,2.7755575615628914e-17,1.438509793391985e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-008-lendingclub_v2-catboost-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k40,catboost,brier,0.2201144092198424,0.2201144092198424,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-008-lendingclub_v2-catboost-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k40,catboost,gini,0.3436915991675866,0.3436915991675866,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-008-lendingclub_v2-catboost-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k40,catboost,ks,0.2477357201990745,0.24773572019907458,8.326672684688674e-17,3.3611110573790325e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-008-lendingclub_v2-catboost-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k40,catboost,lift_at_10,1.929434354652518,1.929434354652518,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-008-lendingclub_v2-catboost-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k40,catboost,log_loss,0.6293076067576056,0.6293076067576056,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-008-lendingclub_v2-catboost-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,random_k,k40,catboost,roc_auc,0.6718457995837933,0.6718457995837933,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-008-lendingclub_v2-catboost-random-k-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k20,lr,bad_rate_capture_at_10,0.2053566195862392,0.20535661958623924,5.551115123125783e-17,2.703158600054088e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k20,lr,brier,0.2155384723561614,0.21553847235616144,5.551115123125783e-17,2.575463703738688e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k20,lr,gini,0.3642197583374726,0.36421975833747267,5.551115123125783e-17,1.5241114728274363e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k20,lr,ks,0.2614113773044075,0.2614113773044076,1.1102230246251565e-16,4.2470340658980865e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k20,lr,lift_at_10,2.053531165222089,2.053531165222089,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k20,lr,log_loss,0.6218347596872352,0.6218347596872352,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k20,lr,roc_auc,0.6821098791687363,0.6821098791687363,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-011-lendingclub_v2-lr-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k40,catboost,bad_rate_capture_at_10,0.218132801969173,0.21813280196917306,5.551115123125783e-17,2.544832814236842e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k40,catboost,brier,0.2054638275204233,0.20546382752042336,5.551115123125783e-17,2.7017481325631377e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k40,catboost,gini,0.4053455949643794,0.4053455949643794,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k40,catboost,ks,0.2891151273902709,0.28911512739027084,5.551115123125783e-17,1.9200362060724827e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k40,catboost,lift_at_10,2.1812908096337376,2.1812908096337376,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k40,catboost,log_loss,0.5965700641639796,0.5965700641639796,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,iv_woe,k40,catboost,roc_auc,0.7026727974821897,0.7026727974821897,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-012-lendingclub_v2-catboost-iv-woe-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k20,lr,bad_rate_capture_at_10,0.2079646017699115,0.2079646017699115,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k20,lr,brier,0.2113408183234188,0.2113408183234188,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k20,lr,gini,0.3718472581936702,0.37184725819367026,5.551115123125783e-17,1.492848206032645e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k20,lr,ks,0.2645449885398555,0.2645449885398556,1.1102230246251565e-16,4.196726729744472e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k20,lr,lift_at_10,2.0796105421776776,2.0796105421776776,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k20,lr,log_loss,0.611828774323815,0.611828774323815,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k20,lr,roc_auc,0.6859236290968351,0.6859236290968351,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-015-lendingclub_v2-lr-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k40,catboost,bad_rate_capture_at_10,0.2176932544101271,0.21769325441012718,8.326672684688674e-17,3.8249566837755524e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k40,catboost,brier,0.2106389473794358,0.2106389473794358,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k40,catboost,gini,0.4040474583685232,0.4040474583685232,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k40,catboost,ks,0.2871446132658227,0.28714461326582263,5.551115123125783e-17,1.9332123489939425e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k40,catboost,lift_at_10,2.1768954090232446,2.1768954090232446,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k40,catboost,log_loss,0.6080980490499379,0.6080980490499379,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,mrmr_mutual_information,k40,catboost,roc_auc,0.7020237291842616,0.7020237291842616,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-016-lendingclub_v2-catboost-mrmr-mutual-information-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k20,lr,bad_rate_capture_at_10,0.2058401219011897,0.20584012190118972,2.7755575615628914e-17,1.3484045461726136e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k20,lr,brier,0.2113676734776817,0.21136767347768173,2.7755575615628914e-17,1.3131419369367106e-16,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k20,lr,gini,0.362207065021813,0.362207065021813,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k20,lr,ks,0.2569709569059342,0.2569709569059342,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k20,lr,lift_at_10,2.0583661058936307,2.0583661058936307,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
lendingclub_v2,lasso_l1_logistic,k20,lr,log_loss,0.6113432500961168,0.6113432500961168,0.0,0.0,1e-10,1e-10,True,pass,results/full_baseline_v1/runs/lendingclub_v2/fbv1-019-lendingclub_v2-lr-lasso-l1-logistic-s42/predictions_oot.csv,persisted_state_or_manifest
