evidence_cohort,dataset,cell_id,method_id,model,selection_scope,rank,feature,semantic_group,role,source_artifact,source_sha256
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1187,d1__credit_bureau_b__amount_1115A__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1188,d1__credit_bureau_b__classificationofcontr_1114M__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1189,d1__credit_bureau_b__classificationofcontr_1114M__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1190,d1__credit_bureau_b__classificationofcontr_1114M__nunique,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1191,d1__credit_bureau_b__classificationofcontr_1114M__lexical_mode,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1192,d1__credit_bureau_b__classificationofcontr_1114M__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1193,d1__credit_bureau_b__classificationofcontr_1114M__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1194,d1__credit_bureau_b__contractdate_551D__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1195,d1__credit_bureau_b__contractdate_551D__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1196,d1__credit_bureau_b__contractdate_551D__min,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1197,d1__credit_bureau_b__contractdate_551D__max,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1198,d1__credit_bureau_b__contractdate_551D__mean,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1199,d1__credit_bureau_b__contractdate_551D__sample_variance_ddof_1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1200,d1__credit_bureau_b__contractdate_551D__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1201,d1__credit_bureau_b__contractdate_551D__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1202,d1__credit_bureau_b__contractmaturitydate_151D__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1203,d1__credit_bureau_b__contractmaturitydate_151D__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1204,d1__credit_bureau_b__contractmaturitydate_151D__min,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1205,d1__credit_bureau_b__contractmaturitydate_151D__max,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1206,d1__credit_bureau_b__contractmaturitydate_151D__mean,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1207,d1__credit_bureau_b__contractmaturitydate_151D__sample_variance_ddof_1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1208,d1__credit_bureau_b__contractmaturitydate_151D__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1209,d1__credit_bureau_b__contractmaturitydate_151D__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1210,d1__credit_bureau_b__contractst_516M__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1211,d1__credit_bureau_b__contractst_516M__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1212,d1__credit_bureau_b__contractst_516M__nunique,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1213,d1__credit_bureau_b__contractst_516M__lexical_mode,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1214,d1__credit_bureau_b__contractst_516M__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1215,d1__credit_bureau_b__contractst_516M__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1216,d1__credit_bureau_b__contracttype_653M__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1217,d1__credit_bureau_b__contracttype_653M__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1218,d1__credit_bureau_b__contracttype_653M__nunique,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1219,d1__credit_bureau_b__contracttype_653M__lexical_mode,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1220,d1__credit_bureau_b__contracttype_653M__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1221,d1__credit_bureau_b__contracttype_653M__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1222,d1__credit_bureau_b__credlmt_1052A__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1223,d1__credit_bureau_b__credlmt_1052A__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1224,d1__credit_bureau_b__credlmt_1052A__min,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1225,d1__credit_bureau_b__credlmt_1052A__max,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1226,d1__credit_bureau_b__credlmt_1052A__mean,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1227,d1__credit_bureau_b__credlmt_1052A__sum,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1228,d1__credit_bureau_b__credlmt_1052A__sample_variance_ddof_1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1229,d1__credit_bureau_b__credlmt_1052A__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1230,d1__credit_bureau_b__credlmt_1052A__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1231,d1__credit_bureau_b__credlmt_228A__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1232,d1__credit_bureau_b__credlmt_228A__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1233,d1__credit_bureau_b__credlmt_228A__min,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1234,d1__credit_bureau_b__credlmt_228A__max,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1235,d1__credit_bureau_b__credlmt_228A__mean,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1236,d1__credit_bureau_b__credlmt_228A__sum,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1237,d1__credit_bureau_b__credlmt_228A__sample_variance_ddof_1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1238,d1__credit_bureau_b__credlmt_228A__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1239,d1__credit_bureau_b__credlmt_228A__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1240,d1__credit_bureau_b__credlmt_3940954A__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1241,d1__credit_bureau_b__credlmt_3940954A__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1242,d1__credit_bureau_b__credlmt_3940954A__min,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1243,d1__credit_bureau_b__credlmt_3940954A__max,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1244,d1__credit_bureau_b__credlmt_3940954A__mean,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1245,d1__credit_bureau_b__credlmt_3940954A__sum,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1246,d1__credit_bureau_b__credlmt_3940954A__sample_variance_ddof_1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1247,d1__credit_bureau_b__credlmt_3940954A__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1248,d1__credit_bureau_b__credlmt_3940954A__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1249,d1__credit_bureau_b__credor_3940957M__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1250,d1__credit_bureau_b__credor_3940957M__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1251,d1__credit_bureau_b__credor_3940957M__nunique,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1252,d1__credit_bureau_b__credor_3940957M__lexical_mode,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1253,d1__credit_bureau_b__credor_3940957M__first_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1254,d1__credit_bureau_b__credor_3940957M__last_by_num_group1,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1255,d1__credit_bureau_b__credquantity_1099L__count_non_missing,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1256,d1__credit_bureau_b__credquantity_1099L__missing_count,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
prompt16_final_amended,homecredit_model_stability_2024,p16v1-c002,full_features,catboost,full_DEV_for_OOT,1257,d1__credit_bureau_b__credquantity_1099L__min,credit_bureau_b,classical_selected,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/classical/selection_fits/fit_002/selected_features.csv,63574567bbfe13c1ad0bda371efda07ada1ab276d1a589df0f61dd70b8d9a75d
